imdb_id,avg_rating,vote_count
tt2103217,6.1,41527
tt2103254,4.9,55926
tt2103267,6.2,37668
tt2103281,7.6,498385
tt2106361,5.8,73019
tt2106476,8.3,385207
tt2106741,6.5,2358
tt2109248,5.6,339610
tt2112124,6.2,67086
tt2112999,8.3,10441
tt2119532,8.1,631343
tt2120120,5.6,168681
tt2126235,5.7,17749
tt2126355,6.1,265873
tt2126362,5.7,10788
tt2131698,6.6,1740
tt2132285,5.6,93955
tt2140037,5.9,24507
tt2140373,7.5,172627
tt2140379,6.5,105647
tt2140479,7.3,340305
tt2167202,4.4,25587
tt2168910,6.3,15712
tt2170299,6.6,56557
tt2170439,6.3,189008
tt2170593,7.2,110636
tt2171867,5.2,23452
tt2172934,6.2,99577
tt2172935,7.1,18450
tt2177771,6.1,145324
tt2178470,7.3,54715
tt2179136,7.3,547750
tt2180411,5.9,150647
tt2181931,7.8,40651
tt2182972,5.8,10482
tt2183034,5.7,20078
tt2191701,5.4,178167
tt2193215,5.4,107671
tt2194499,7.8,409642
tt2199571,6.6,117761
tt2199711,7.9,41332
tt2203939,6.0,156167
tt2209418,7.9,178458
tt2209764,6.2,242455
tt2210834,6.1,3193
tt2215719,6.0,13957
tt2217859,6.6,14543
tt2223990,6.8,69534
tt2224004,6.2,6617
tt2224026,6.5,115725
tt2224317,7.4,17532
tt2234155,6.3,219934
tt2238032,5.6,23072
tt2239822,6.4,203264
tt2239832,5.7,23582
tt2241351,6.5,108969
tt2243389,5.6,25145
tt2243621,5.4,2981
tt2244376,7.2,385
tt2245084,7.8,525278
tt2247476,6.6,17223
tt2258337,7.7,28604
tt2261287,6.8,25434
tt2262227,7.2,80752
tt2265171,7.9,134927
tt2267968,7.1,202517
tt2267998,8.1,1113901
tt2268016,5.6,62501
tt2277860,7.2,317593
tt2278388,8.1,921251
tt2278871,7.7,168045
tt2279339,5.8,28205
tt2279373,6.0,64133
tt2281587,6.4,38056
tt2288121,4.1,3705
tt2292959,3.8,12274
tt2294449,7.0,420785
tt2294629,7.4,684940
tt2294677,6.6,33381
tt2295196,6.3,1207
tt2302755,6.5,299354
tt2304517,3.1,2196
tt2304655,7.1,7500
tt2304771,7.1,29578
tt2304933,5.2,121093
tt2305051,7.1,142609
tt2309961,6.2,26587
tt2310332,7.4,593790
tt2312718,6.5,135074
tt2316204,6.4,327970
tt2316801,6.4,23336
tt2318092,6.2,48368
tt2318405,6.1,5089
tt2319580,7.0,20000
tt2321405,7.8,31076
tt2321513,7.0,344
tt2321517,5.4,1341
tt2321549,6.8,259490
tt2325977,5.2,10245
tt2326554,6.9,40044
tt2328813,6.5,6670
tt2333784,6.1,200772
tt2333804,6.0,50603
tt2334871,4.7,38327
tt2334873,7.3,215893
tt2334879,6.3,242610
tt2338151,8.1,209586
tt2343793,6.3,29848
tt2345112,6.4,17977
tt2345561,6.9,2405
tt2345737,6.4,52803
tt2345759,5.4,213399
tt2350496,7.8,63327
tt2355495,6.5,27954
tt2356180,8.2,74300
tt2357129,6.0,105357
tt2357291,6.3,105646
tt2357377,6.6,7804
tt2358592,8.3,13586
tt2358891,7.7,101791
tt2358925,5.4,35678
tt2359810,7.6,35948
tt2361317,6.4,60876
tt2361509,7.1,291163
tt2363213,5.8,9017
tt2364841,5.6,66345
tt2366608,5.7,19482
tt2368619,6.3,52730
tt2368672,7.1,9361
tt2369135,6.4,182224
tt2371486,6.6,6724
tt2372222,6.0,73981
tt2375605,8.2,42165
tt2377938,8.0,60574
tt2379713,6.8,478927
tt2381111,7.5,154575
tt2381249,7.4,423102
tt2381941,6.6,285223
tt2381991,6.1,123191
tt2382396,6.8,52358
tt2383068,6.1,21959
tt2387433,6.3,81921
tt2387499,5.9,70298
tt2387559,6.3,84072
tt2388715,6.5,144580
tt2392830,6.4,6498
tt2395427,7.3,954370
tt2397535,7.4,320185
tt2398231,6.6,37028
tt2398241,6.0,25656
tt2401097,5.6,20444
tt2401878,7.2,77004
tt2402101,6.2,48860
tt2402157,6.3,71800
tt2402927,7.3,147967
tt2403021,5.4,52096
tt2404181,7.3,34007
tt2404233,5.4,130401
tt2404311,6.3,125490
tt2404425,7.3,64782
tt2404435,6.9,236199
tt2404461,7.7,51689
tt2404463,6.6,184586
tt2406566,6.7,213391
tt2424988,7.0,27285
tt2431286,7.6,105454
tt2436386,6.4,85902
tt2436682,5.8,12308
tt2446042,6.0,209545
tt2446980,6.6,149007
tt2452042,7.0,51419
tt2452254,6.7,31881
tt2456720,5.2,1273
tt2461150,5.8,62779
tt2463288,6.0,58067
tt2465146,5.9,15723
tt2465578,7.2,13728
tt2467046,3.1,43536
tt2473510,4.6,31844
tt2476154,4.5,6926
tt2488496,7.8,995383
tt2494384,5.3,4178
tt2503944,6.6,137561
tt2510894,6.6,151534
tt2513074,6.2,24599
tt2515030,6.5,23786
tt2515034,5.8,44122
tt2523600,6.9,4748
tt2528814,4.6,45995
tt2543164,7.9,810972
tt2547584,7.2,61507
tt2550838,5.4,1322
tt2554274,6.5,163035
tt2555736,6.5,36828
tt2555958,7.0,10737
tt2561572,6.0,150441
tt2562232,7.7,680388
tt2567026,6.2,128088
tt2568862,6.6,95161
tt2576852,8.0,57674
tt2581244,5.7,25112
tt2582500,4.8,15288
tt2582782,7.6,263524
tt2582802,8.5,1062523
tt2592500,6.2,2512
tt2592614,5.5,104324
tt2612156,7.5,547
tt2626350,5.9,36739
tt2631186,8.0,143965
tt2637276,6.3,245377
tt2637294,5.0,42923
tt2638144,5.7,48038
tt2649554,6.6,85400
tt2660888,7.0,264083
tt2667960,5.5,6344
tt2668134,6.4,13094
tt2671706,7.2,121405
tt2671776,5.2,1050
tt2679042,5.7,98792
tt2692250,6.2,141521
tt2692904,7.1,163801
tt2702724,5.4,49757
tt2707858,6.2,13410
tt2713180,7.6,574712
tt2717558,6.9,3412
tt2717822,5.5,65827
tt2718492,7.4,61849
tt2719848,7.1,239098
tt2720680,6.7,44608
tt2726560,7.0,91399
tt2737050,7.3,51308
tt2752758,4.2,18137
tt2752772,5.3,63672
tt2763304,7.1,136771
tt2771200,7.1,345242
tt2771372,6.7,55550
tt2786278,7.9,3560
tt2788556,6.4,7072
tt2788710,6.5,365616
tt2788732,6.7,62842
tt2796678,4.5,1269
tt2799166,4.6,28077
tt2800038,4.3,4016
tt2802144,7.7,748253
tt2820852,7.1,425401
tt2822672,6.0,6226
tt2823054,6.0,97772
tt2844798,6.8,17396
tt2848292,6.4,174388
tt2855648,7.6,25807
tt2865120,5.5,12109
tt2869728,5.9,65121
tt2870612,6.3,121456
tt2870708,6.6,39377
tt2870756,6.5,72109
tt2872518,6.3,40906
tt2872718,7.8,633089
tt2872732,6.4,553906
tt2883434,6.6,14189
tt2883512,7.3,240964
tt2884018,6.6,60518
tt2888046,7.0,62159
tt2891174,7.1,39583
tt2893490,5.5,8173
tt2908446,6.2,263028
tt2908856,6.4,10455
tt2909116,6.6,6372
tt2910814,6.0,70802
tt2910904,7.0,68376
tt2911666,7.5,774267
tt2932536,5.6,63005
tt2933544,6.2,11431
tt2937696,6.9,62228
tt2937898,6.9,79717
tt2938956,5.2,46203
tt2948356,8.0,575373
tt2952602,6.4,12372
tt2967224,5.1,55430
tt2975590,6.5,768961
tt2978102,5.6,8837
tt2978462,6.4,10019
tt2979920,5.5,6582
tt2980210,6.1,48474
tt2980516,7.7,494861
tt2980592,6.7,111111
tt2980648,7.3,89311
tt2980706,5.9,20676
tt2994190,6.9,43607
tt3007512,7.0,79382
tt3014666,5.3,14684
tt3014866,6.3,72987
tt3018070,5.4,4576
tt3037582,7.7,3597
tt3040964,7.3,298206
tt3045616,5.5,78353
tt3060952,7.2,38753
tt3062096,6.2,195145
tt3065204,7.3,316384
tt3068194,6.4,26960
tt3072482,6.7,105148
tt3076658,7.6,319887
tt3077214,6.9,45575
tt3079380,7.0,266790
tt3095734,5.7,19658
tt3098306,5.3,2436
tt3099498,5.4,67836
tt3110958,6.4,335412
tt3125324,6.8,17925
tt3135556,5.1,3125
tt3142232,5.2,10960
tt3152624,6.2,144935
tt3164256,5.5,12988
tt3170832,8.1,465734
tt3172532,6.8,34401
tt3177316,5.7,27962
tt3181776,5.5,17394
tt3182620,6.0,4252
tt3183660,7.2,522994
tt3202120,6.1,3315
tt3203606,7.4,85962
tt3210686,5.7,19902
tt3216348,5.3,14475
tt3231054,6.3,31671
tt3235888,6.8,285288
tt3253930,7.2,37489
tt3263904,7.4,310131
tt3266724,2.8,2708
tt3268668,5.4,7378
tt3276924,6.1,33543
tt3289728,6.0,33613
tt3300542,5.9,174954
tt3312830,7.3,85822
tt3315342,8.1,883386
tt3316948,6.1,98057
tt3316960,7.5,146814
tt3320578,6.5,9207
tt3321428,5.4,4713
tt3322364,7.1,102633
tt3331846,7.3,10069
tt3332064,5.7,68269
tt3338310,3.1,709
tt3352390,5.2,28392
tt3369806,6.6,28977
tt3371366,5.2,176655
tt3381008,6.2,114995
tt3385516,6.8,477106
tt3387266,6.9,17339
tt3387542,4.8,46700
tt3393786,6.2,184176
tt3397884,7.7,504604
tt3399024,6.7,17623
tt3410834,5.7,140112
tt3416532,7.4,96210
tt3416828,5.7,80161
tt3433074,4.2,5645
tt3442006,6.4,39379
tt3450650,4.4,42593
tt3450958,7.4,314430
tt3451498,6.1,1319
tt3460252,7.8,687433
tt3462710,5.1,17314
tt3464902,7.1,317119
tt3470600,7.1,201477
tt3488710,7.3,138238
tt3495026,6.8,50524
tt3498820,7.8,883139
tt3499096,7.1,42667
tt3508840,6.3,18408
tt3517192,7.7,6596
tt3521164,7.6,410703
tt3522806,5.7,97728
tt3530002,6.4,86466
tt3531824,6.5,143622
tt3540136,5.3,6178
tt3544112,7.9,104173
tt3553442,6.6,58061
tt3553976,7.8,242951
tt3569230,6.9,212534
tt3593046,6.0,4474
tt3595298,4.4,24322
tt3605418,4.9,109737
tt3606752,6.7,134297
tt3606888,7.3,35392
tt3612616,8.0,63718
tt3614530,4.2,8489
tt3616916,6.6,44637
tt3621288,4.8,508
tt3622592,6.2,109762
tt3623726,6.0,25394
tt3628584,5.9,16571
tt3631112,6.5,204899
tt3640424,7.1,174841
tt3655414,6.2,7532
tt3659388,8.0,962593
tt3668162,8.3,24070
tt3672840,5.9,21876
tt3678782,7.4,26786
tt3682448,7.6,335215
tt3691740,6.3,96170
tt3707106,5.3,23056
tt3714720,6.6,15046
tt3715320,6.6,68749
tt3716530,7.1,72775
tt3717252,5.8,83363
tt3717490,5.9,116470
tt3722070,6.7,33348
tt3731562,6.7,361436
tt3735246,7.3,40013
tt3748528,7.8,709866
tt3760922,6.0,36671
tt3767372,7.6,35329
tt3774114,7.3,167739
tt3774694,6.1,70427
tt3781476,6.1,5870
tt3787590,6.2,41529
tt3791302,6.9,3947
tt3794028,6.6,6924
tt3797868,6.5,47787
tt3799694,7.4,391829
tt3801252,7.4,4199
tt3808342,7.4,53151
tt3824458,7.1,39932
tt3835080,5.1,23904
tt3850590,6.2,90141
tt3859076,6.8,21856
tt3859304,6.1,13885
tt3859980,5.6,13184
tt3862750,5.6,11572
tt3863552,8.1,103566
tt3874544,6.3,148496
tt3882082,6.0,105092
tt3890160,7.5,645597
tt3896100,5.8,4221
tt3896198,7.6,789459
tt3922818,6.4,57373
tt3949660,5.9,103001
tt3966404,7.6,41826
tt4005402,7.0,58408
tt4016934,8.1,186082
tt4030600,4.3,26877
tt4034228,7.8,330068
tt4034354,6.9,137046
tt4046784,6.3,290504
tt4048272,7.3,53307
tt4052882,6.3,148809
tt4057376,6.8,6683
tt4062536,7.0,147428
tt4088268,7.0,23479
tt4110568,7.0,20813
tt4116284,7.3,181113
tt4120176,6.9,15079
tt4129870,5.7,12134
tt4136084,6.8,60916
tt4139124,6.2,53600
tt4142022,6.1,2882
tt4158096,6.3,52080
tt4158624,6.0,7151
tt4172430,7.3,170377
tt4176826,7.0,51836
tt4183692,6.4,8066
tt4187590,6.5,1768
tt4190530,7.2,56663
tt4196450,6.5,22200
tt4196776,6.6,249332
tt4217392,5.2,11791
tt4228746,4.5,1540
tt4257926,7.1,29784
tt4258292,7.3,10764
tt4262980,6.8,40509
tt4271820,7.4,7108
tt4276752,5.9,4536
tt4276820,7.2,190598
tt4285496,7.8,25134
tt4287320,5.4,103031
tt4302938,7.7,142304
tt4306116,6.9,659
tt4337690,4.9,4470
tt4341582,7.4,19297
tt4353996,7.1,10518
tt4361050,6.2,78591
tt4374460,7.6,8064
tt4383594,5.3,25050
tt4385888,7.3,50925
tt4387040,7.9,59673
tt4425200,7.4,536577
tt4429194,5.8,10050
tt4434004,7.7,33086
tt4438848,5.7,133663
tt4465564,4.6,116209
tt4481414,7.6,150190
tt4501244,6.2,130318
tt4501454,6.3,14522
tt4513674,6.6,83012
tt4520364,5.9,47919
tt4535650,5.1,40180
tt4537362,1.2,670
tt4540710,7.5,85667
tt4550098,7.4,327012
tt4572514,7.3,117591
tt4572792,6.6,30032
tt4581576,5.7,27650
tt4624424,6.8,69738
tt4629032,6.7,2081
tt4630562,6.6,262977
tt4643432,7.0,1495
tt4645330,6.8,24340
tt4649416,6.2,8756
tt4651410,4.6,10073
tt4651520,6.2,137927
tt4667094,3.5,23899
tt4669986,7.0,37804
tt4679210,8.3,25310
tt4682786,6.8,107197
tt4687848,5.8,5100
tt4701660,6.2,10510
tt4714782,6.1,44589
tt4731008,5.4,6826
tt4731136,6.4,114556
tt4761270,5.8,672
tt4799050,5.2,57275
tt4806232,8.0,5205
tt4814290,7.2,14056
tt4824302,5.7,41105
tt4824308,4.3,13931
tt4832640,7.1,54617
tt4846340,7.8,271965
tt4853102,6.4,63382
tt4871022,4.7,257
tt4877122,3.4,75024
tt4881242,5.1,967
tt4901756,5.2,1703
tt4936450,7.3,15108
tt4943322,6.4,26907
tt4950110,5.8,4356
tt4954522,6.9,92949
tt4981636,6.1,10385
tt4981966,7.8,25103
tt4991384,8.4,12824
tt5013056,7.8,769006
tt5071886,6.1,14806
tt5082014,8.1,13902
tt5091538,6.2,2823
tt5161058,6.4,1513
tt5190958,8.7,2666
tt5221584,7.4,21241
tt5247022,7.3,91808
tt5278832,6.2,10439
tt5282006,6.3,3438
tt5286444,7.6,24171
tt5320514,7.6,4572
tt5442430,6.6,266047
tt5592248,6.3,64596
tt5606538,6.7,4889
tt5614612,6.2,6161
tt5646136,4.8,8067
tt5653294,6.6,6259
tt5662932,7.3,16507
tt5700672,7.6,281023
tt5946128,7.4,45026
tt5998104,7.3,2480
tt6003368,4.3,11724
tt6574272,5.4,7316
tt6673840,7.2,8362
